id,newperiod,score,correct,Hispanic,Black,Asian,Other race,Fall,Online,GPA,SAT verbal,SAT math,Female,Age,Parttime,Native Language English?,Sophomore or below,avgcor
1111,Pre-Covid,40,0,0,1,0,0,0,0,3.369999885559082,500,560,1,19.359342575073242,0,1,1,0.6363636363636364
1310,Pre-Covid,60,1,0,0,1,0,0,1,3.5999999046325684,720,730,0,18.861053466796875,0,1,1,0.8181818181818181
1311,Pre-Covid,57.49999999999999,0,0,0,1,0,0,0,3.680000066757202,790,650,0,20.358657836914062,0,0,1,0.45454545454545453
1321,Pre-Covid,62.5,1,0,0,1,0,0,0,2.5799999237060547,720,750,0,19.611225128173828,0,1,1,0.9090909090909091
1322,Pre-Covid,60,1,0,0,1,0,0,0,3.5399999618530273,590,780,0,19.110198974609375,0,0,1,0.8181818181818182
1338,Pre-Covid,90,1,0,0,1,0,0,1,4,570,680,1,19.526351928710938,0,0,1,1
1340,Pre-Covid,65,1,0,0,0,0,0,1,3.75,800,760,1,19.359342575073242,0,1,1,0.8181818181818181
1348,Pre-Covid,55.00000000000001,1,0,0,1,0,0,0,3.819999933242798,520,660,0,19.359342575073242,0,1,1,0.6363636363636364
1357,Pre-Covid,52.5,1,0,0,0,0,0,1,4,750,680,1,19.195072174072266,0,1,1,0.5454545454545454
1363,Pre-Covid,80,1,0,1,0,0,0,0,2.619999885559082,480,650,0,18.691307067871094,0,1,1,1
1368,Pre-Covid,75,1,0,0,0,0,0,0,3.7100000381469727,780,640,0,18.776180267333984,0,1,1,1
1373,Pre-Covid,90,1,0,0,0,0,0,0,3.890000104904175,570,640,0,18.776180267333984,0,1,1,1
1381,Pre-Covid,42.5,0,0,0,1,0,0,0,1.6200000047683716,480,780,1,19.863107681274414,0,0,1,0
1392,Pre-Covid,50,1,0,0,0,0,0,0,2.5999999046325684,600,710,0,18.94318962097168,0,1,1,0.8181818181818181
1402,Pre-Covid,57.49999999999999,1,0,0,1,0,0,1,3.869999885559082,700,680,0,19.444215774536133,0,1,1,0.2727272727272727
1403,Pre-Covid,62.5,1,0,0,0,0,0,0,1.940000057220459,520,670,0,18.442163467407227,0,0,1,0.2727272727272727
1406,Pre-Covid,92.5,1,0,0,1,0,0,1,3.940000057220459,680,800,1,19.110198974609375,0,1,1,1
1408,Pre-Covid,47.5,1,0,0,1,0,0,1,3.430000066757202,590,640,0,18.776180267333984,0,1,1,0.2727272727272727
1414,Pre-Covid,60,0,0,0,0,0,0,1,3.450000047683716,610,600,0,19.359342575073242,0,1,1,0.6363636363636364
1416,Pre-Covid,47.5,1,0,0,1,0,0,0,2.6600000858306885,550,690,0,19.02806282043457,0,0,1,0.7272727272727273
1423,Pre-Covid,65,1,0,0,0,0,0,0,3.4200000762939453,530,720,1,18.94318962097168,0,1,1,0.8181818181818181
1424,Pre-Covid,65,1,0,0,1,0,0,1,3.759999990463257,570,630,0,19.02806282043457,0,0,1,0.36363636363636365
1431,Pre-Covid,85,1,0,0,1,0,0,0,3.940000057220459,690,780,1,19.27446937561035,0,1,1,1
1438,Pre-Covid,40,0,0,0,0,0,0,0,3.190000057220459,530,620,1,18.776180267333984,0,1,1,0.45454545454545453
1445,Pre-Covid,72.5,1,0,0,1,0,0,0,4,720,690,1,18.861053466796875,0,1,1,0.7272727272727273
1447,Pre-Covid,47.5,1,0,0,1,0,0,0,2.119999885559082,590,560,0,19.359342575073242,0,1,1,0.7272727272727273
1476,Pre-Covid,40,0,0,0,0,0,0,1,2.680000066757202,600,600,0,19.27446937561035,0,1,1,0.2727272727272727
1487,Pre-Covid,65,1,0,0,0,0,0,0,3.8299999237060547,660,780,0,18.60917091369629,0,0,1,0.8181818181818181
1527,Pre-Covid,55.00000000000001,1,1,0,0,0,0,0,3.740000009536743,590,530,1,19.611225128173828,0,NA,1,1
1542,Pre-Covid,32.5,0,0,0,1,0,0,0,3.3399999141693115,550,660,0,19.611225128173828,0,0,1,0
1545,Pre-Covid,57.49999999999999,1,0,0,0,0,0,1,NA,740,720,0,20.61054039001465,0,NA,1,1
1546,Pre-Covid,77.5,1,1,0,0,0,0,0,2.569999933242798,610,650,0,18.691307067871094,0,NA,1,1
1558,Pre-Covid,87.5,1,0,0,1,0,0,0,3.440000057220459,760,710,0,19.359342575073242,0,0,1,0.8181818181818182
1562,Pre-Covid,82.5,1,0,1,0,0,0,0,3.799999952316284,660,580,1,17.776865005493164,0,1,1,1
1569,Pre-Covid,52.5,1,0,0,1,0,0,0,3.5399999618530273,780,790,1,19.195072174072266,0,1,1,0.5454545454545454
1571,Pre-Covid,65,1,0,0,1,0,0,1,3.680000066757202,590,650,0,18.691307067871094,0,1,1,0.9090909090909091
1574,Pre-Covid,40,1,0,0,1,0,0,1,2.9200000762939453,590,580,1,20.358657836914062,0,0,1,0.5454545454545454
1586,Pre-Covid,80,1,0,0,1,0,0,0,2.8499999046325684,680,760,0,18.5242977142334,0,1,1,0.9090909090909091
1607,Pre-Covid,72.5,1,0,0,1,0,0,0,3.5799999237060547,730,700,1,18.861053466796875,0,0,1,1
1625,Pre-Covid,55.00000000000001,1,1,0,0,0,0,0,3.549999952316284,530,560,0,19.27446937561035,0,1,1,0.7272727272727273
1652,Pre-Covid,82.5,1,0,0,1,0,0,0,3.740000009536743,680,710,1,19.02806282043457,0,0,1,1
1655,Pre-Covid,50,1,0,0,1,0,0,0,NA,530,660,0,18.94318962097168,0,0,1,0.5454545454545454
1657,Pre-Covid,65,1,0,0,1,0,0,1,3.619999885559082,700,680,0,18.691307067871094,0,1,1,0.6363636363636364
1668,Pre-Covid,90,1,0,0,1,0,0,0,3.950000047683716,570,630,1,20.692676544189453,0,0,1,1
1669,Pre-Covid,52.5,1,1,0,0,0,0,0,1.4299999475479126,NA,NA,0,21.357973098754883,0,1,0,0.5454545454545454
1682,Pre-Covid,72.5,1,0,0,1,0,0,0,2.4800000190734863,480,760,1,18.60917091369629,0,0,1,0.8181818181818181
1688,Pre-Covid,70,1,0,0,1,0,0,0,3.140000104904175,610,780,0,18.776180267333984,0,1,1,0.8181818181818181
1710,Pre-Covid,70,1,0,0,1,0,0,0,3.75,680,640,0,19.195072174072266,0,0,1,0.6363636363636364
1716,Pre-Covid,65,1,1,0,0,0,0,0,3.2799999713897705,550,600,0,18.94318962097168,0,0,1,0.6363636363636364
1719,Pre-Covid,42.5,0,0,0,1,0,0,0,3.259999990463257,520,680,1,20.11225128173828,0,0,1,0
1733,Pre-Covid,95,1,0,0,1,0,0,0,3.7200000286102295,NA,NA,0,18.776180267333984,0,1,1,1
1760,Pre-Covid,65,1,0,0,1,0,0,0,3.4000000953674316,590,680,1,19.195072174072266,0,1,1,0.8181818181818182
1762,Pre-Covid,72.5,1,0,0,1,0,0,0,3.759999990463257,590,720,0,18.5242977142334,0,0,1,1
1765,Pre-Covid,62.5,1,1,0,0,0,0,0,3.619999885559082,520,580,1,19.359342575073242,0,1,1,0.7272727272727273
1771,Pre-Covid,77.5,1,0,0,1,0,0,0,3.700000047683716,NA,NA,0,25.60985565185547,0,0,1,0.5454545454545454
1776,Pre-Covid,80,1,0,0,1,0,0,0,3.740000009536743,570,670,1,19.02806282043457,0,0,1,0.7272727272727273
1784,Pre-Covid,57.49999999999999,1,0,0,1,0,0,0,3.4000000953674316,NA,NA,0,19.94524383544922,0,1,1,1
1820,Pre-Covid,70,1,1,0,0,0,0,0,3.940000057220459,640,620,0,19.110198974609375,0,0,1,0.8181818181818181
1945,Pre-Covid,67.5,1,0,0,0,0,0,1,NA,510,400,1,20.197124481201172,1,NA,1,0.7272727272727273
1997,Pre-Covid,55.00000000000001,1,1,0,0,0,0,1,NA,NA,NA,1,19.611225128173828,0,NA,1,0.8181818181818181
2004,Pre-Covid,62.5,1,0,0,0,0,0,1,NA,520,610,0,20.358657836914062,0,NA,1,0.8181818181818181
2037,Pre-Covid,52.5,1,0,0,1,0,0,1,NA,NA,NA,1,19.195072174072266,0,NA,1,0.5454545454545454
2144,Pre-Covid,47.5,1,0,0,1,0,0,0,NA,NA,NA,0,29.1115665435791,0,NA,1,0.7272727272727273
2191,Pre-Covid,72.5,1,1,0,0,0,0,0,NA,NA,NA,0,20.11225128173828,0,NA,1,0.7272727272727273
2,Pre-Covid,62.5,1,0,1,0,0,0,0,NA,NA,NA,0,37.94387435913086,0,NA,0,0.5454545454545454
48,Pre-Covid,60,1,0,1,0,0,0,1,1.940000057220459,550,470,0,25.94387435913086,0,NA,0,0.6363636363636364
54,Pre-Covid,62.5,1,0,0,0,0,0,1,NA,500,620,0,23.110198974609375,0,NA,0,0.6363636363636364
61,Pre-Covid,42.5,1,0,0,0,1,0,1,NA,360,420,1,23.02806282043457,0,NA,0,0.5454545454545454
66,Pre-Covid,57.49999999999999,1,1,0,0,0,0,1,3.0299999713897705,NA,NA,1,49.60985565185547,1,NA,1,0.8181818181818182
72,Pre-Covid,35,0,1,0,0,0,0,1,2,500,530,0,20.862422943115234,1,NA,1,0
77,Pre-Covid,42.5,1,1,0,0,0,0,0,NA,NA,NA,0,33.111568450927734,0,1,0,0.4545454545454545
80,Pre-Covid,57.49999999999999,1,1,0,0,0,0,1,2.0399999618530273,270,400,1,23.94524383544922,1,NA,1,1
89,Pre-Covid,42.5,1,1,0,0,0,0,1,3.109999895095825,NA,NA,1,29.1115665435791,1,0,1,0.45454545454545453
109,Pre-Covid,77.5,1,0,0,1,0,0,0,3.3399999141693115,470,540,1,25.691991806030273,0,NA,0,0.8181818181818181
122,Pre-Covid,52.5,1,0,0,1,0,0,1,NA,540,560,0,24.11225128173828,0,NA,1,1
130,Pre-Covid,47.5,1,0,0,1,0,0,1,3.119999885559082,550,580,0,23.444215774536133,0,0,0,0.4545454545454545
131,Pre-Covid,60,1,0,1,0,0,0,0,2.1600000858306885,460,470,0,24.03011703491211,0,1,0,0.9090909090909091
171,Pre-Covid,62.5,1,0,0,0,1,0,1,2.430000066757202,530,410,1,21.861738204956055,0,NA,1,1
176,Pre-Covid,42.5,1,1,0,0,0,0,0,2.9700000286102295,NA,NA,0,23.778234481811523,1,1,0,0.2727272727272727
183,Pre-Covid,77.5,1,0,0,0,1,0,1,3.9600000381469727,800,670,1,22.110883712768555,0,NA,1,0.6363636363636364
184,Pre-Covid,67.5,1,0,0,1,0,0,0,NA,NA,NA,0,27.444215774536133,0,0,0,0.6363636363636364
193,Pre-Covid,45,0,0,0,1,0,0,0,NA,280,250,0,23.444215774536133,0,0,0,0.3636363636363636
199,Pre-Covid,42.5,1,0,0,1,0,0,1,2.059999942779541,670,580,1,22.5242977142334,0,1,1,0.6363636363636364
207,Pre-Covid,55.00000000000001,1,0,1,0,0,0,1,1.9500000476837158,300,440,1,21.60985565185547,0,1,1,0.7272727272727273
219,Pre-Covid,55.00000000000001,1,0,0,0,0,0,0,3.180000066757202,480,510,1,22.442163467407227,0,NA,0,0.36363636363636365
221,Pre-Covid,72.5,1,1,0,0,0,0,1,NA,540,610,0,21.357973098754883,0,1,0,1
235,Pre-Covid,42.5,0,0,0,1,0,0,1,NA,NA,NA,0,25.02943229675293,0,NA,0,0.45454545454545453
239,Pre-Covid,47.5,0,0,0,1,0,0,1,2.8399999141693115,NA,NA,1,24.692676544189453,0,NA,0,0.5454545454545454
244,Pre-Covid,40,0,0,0,0,0,0,1,2.8399999141693115,370,430,1,23.110198974609375,0,NA,1,0.45454545454545453
247,Pre-Covid,77.5,1,0,0,0,0,0,0,4,630,680,0,26.60917091369629,0,NA,0,0.5454545454545454
253,Pre-Covid,45,1,1,0,0,0,0,1,2.2799999713897705,570,580,1,20.862422943115234,0,NA,1,0.5454545454545454
271,Pre-Covid,47.5,1,0,0,1,0,0,1,NA,NA,NA,1,22.776180267333984,1,0,0,0.5454545454545454
278,Pre-Covid,77.5,1,0,0,0,0,0,0,NA,NA,NA,1,27.02806282043457,0,0,0,0.9090909090909091
280,Pre-Covid,50,1,0,1,0,0,0,1,1.7799999713897705,490,530,1,22.60917091369629,0,1,1,0.8181818181818181
288,Pre-Covid,42.5,1,0,1,0,0,0,1,1.5,440,420,0,21.94387435913086,0,1,1,0.6363636363636364
289,Pre-Covid,42.5,0,0,0,0,0,0,0,NA,370,380,0,21.273099899291992,0,NA,0,0.45454545454545453
297,Pre-Covid,57.49999999999999,1,1,0,0,0,0,1,3,520,510,1,21.524982452392578,1,0,1,0.6363636363636364
299,Pre-Covid,70,1,1,0,0,0,0,0,NA,380,380,1,23.110198974609375,0,0,0,0.6363636363636364
322,Pre-Covid,77.5,1,0,0,1,0,0,0,NA,NA,NA,1,33.94387435913086,0,0,0,0.7272727272727273
326,Pre-Covid,47.5,1,0,1,0,0,0,0,NA,NA,NA,0,25.02943229675293,0,NA,0,0.36363636363636365
338,Pre-Covid,27.500000000000004,0,0,0,1,0,0,1,NA,540,600,0,20.525667190551758,0,1,1,0
339,Pre-Covid,55.00000000000001,1,0,0,0,0,0,0,2.7300000190734863,640,620,0,21.357973098754883,0,NA,1,0.6363636363636364
340,Pre-Covid,40,0,0,0,1,0,0,1,NA,550,520,1,20.03011703491211,0,NA,1,0.0909090909090909
359,Pre-Covid,77.5,1,0,0,1,0,0,1,NA,NA,NA,0,24.94455909729004,0,0,0,0.8181818181818181
364,Pre-Covid,47.5,1,0,0,1,0,0,1,NA,NA,NA,0,23.195072174072266,0,0,0,0.8181818181818182
371,Pre-Covid,57.49999999999999,1,0,0,1,0,0,1,1.8899999856948853,550,570,0,20.11225128173828,0,0,1,1
384,Pre-Covid,35,0,0,0,1,0,0,0,NA,530,490,0,20.692676544189453,0,NA,1,0
386,Pre-Covid,60,1,0,0,1,0,0,1,3,640,550,0,21.60985565185547,0,1,1,0.5454545454545454
392,Pre-Covid,65,0,0,1,0,0,0,1,NA,NA,NA,1,35.359344482421875,0,NA,0,0.5454545454545454
394,Pre-Covid,57.49999999999999,1,0,0,1,0,0,1,NA,450,560,0,20.358657836914062,0,NA,0,0.6363636363636364
402,Pre-Covid,55.00000000000001,1,0,0,1,0,0,0,NA,NA,NA,0,20.358657836914062,0,NA,1,0.9090909090909091
404,Pre-Covid,70,1,0,0,1,0,0,1,NA,380,670,0,21.442848205566406,0,0,1,0.8181818181818181
406,Pre-Covid,45,0,0,0,1,0,0,0,3.2200000286102295,480,730,0,19.611225128173828,0,0,1,0.1818181818181818
412,Pre-Covid,75,0,0,0,1,0,0,1,NA,400,640,1,19.526351928710938,0,0,1,0.5454545454545454
414,Pre-Covid,42.5,1,0,0,0,0,0,0,NA,550,560,0,20.197124481201172,0,NA,1,0.7272727272727273
415,Pre-Covid,65,1,0,0,0,0,0,1,2.440000057220459,620,580,0,20.11225128173828,0,NA,1,0.6363636363636364
418,Pre-Covid,50,1,0,1,0,0,0,1,2.6700000762939453,510,610,1,19.863107681274414,0,NA,1,0.8181818181818181
421,Pre-Covid,57.49999999999999,1,0,0,0,0,0,1,2.0399999618530273,540,680,1,20.61054039001465,0,0,1,0.8181818181818181
424,Pre-Covid,52.5,1,1,0,0,0,0,1,2.7899999618530273,500,530,0,21.273099899291992,0,1,1,0.5454545454545454
425,Pre-Covid,45,1,1,0,0,0,0,1,1.9199999570846558,550,610,0,19.863107681274414,0,NA,1,0.7272727272727273
426,Pre-Covid,40,0,0,0,1,0,0,1,3.0899999141693115,NA,NA,1,41.357975006103516,1,1,1,0.2727272727272727
433,Pre-Covid,55.00000000000001,1,0,0,1,0,0,0,NA,570,620,0,20.777549743652344,0,1,1,0.7272727272727273
452,Pre-Covid,30,1,0,0,0,0,0,0,1.2999999523162842,NA,NA,1,46.776180267333984,1,0,1,0.6363636363636364
453,Pre-Covid,65,1,0,1,0,0,0,1,NA,NA,NA,1,23.526351928710938,0,0,1,0.5454545454545454
454,Pre-Covid,42.5,1,0,1,0,0,0,1,1.9600000381469727,450,480,1,20.862422943115234,0,1,1,0.5454545454545454
458,Pre-Covid,30,1,0,0,0,0,0,0,NA,NA,NA,1,20.443531036376953,1,NA,0,0.2727272727272727
463,Pre-Covid,32.5,1,1,0,0,0,0,1,3.430000066757202,440,520,0,20.692676544189453,0,1,0,0.7272727272727273
464,Pre-Covid,55.00000000000001,1,0,0,0,0,0,1,1.7000000476837158,560,590,0,21.357973098754883,0,NA,1,0.8181818181818181
468,Pre-Covid,52.5,1,0,0,1,0,0,1,2.8499999046325684,420,570,0,20.61054039001465,0,NA,1,0.8181818181818181
478,Pre-Covid,72.5,1,0,0,1,0,0,0,3.4700000286102295,NA,NA,1,25.02943229675293,0,0,0,0.8181818181818181
492,Pre-Covid,85,1,0,0,1,0,0,0,NA,320,450,1,22.357290267944336,0,0,0,1
496,Pre-Covid,27.500000000000004,0,0,0,1,0,0,1,3.5199999809265137,570,660,1,18.60917091369629,0,1,1,0.1818181818181818
497,Pre-Covid,45,1,0,0,1,0,0,0,NA,NA,NA,1,22.94318962097168,0,NA,0,0.7272727272727273
505,Pre-Covid,42.5,1,0,0,1,0,0,1,NA,480,500,1,19.693361282348633,0,0,1,0.45454545454545453
522,Pre-Covid,72.5,1,0,0,0,0,0,0,2.990000009536743,NA,NA,0,25.776865005493164,0,NA,0,0.6363636363636364
550,Pre-Covid,60,1,1,0,0,0,0,0,3.509999990463257,480,560,1,19.693361282348633,0,NA,1,0.7272727272727273
557,Pre-Covid,55.00000000000001,0,0,0,0,0,0,0,NA,440,370,1,20.525667190551758,0,NA,1,0.2727272727272727
565,Pre-Covid,52.5,1,0,0,1,0,0,0,2.119999885559082,550,710,0,18.776180267333984,0,NA,1,0.7272727272727273
568,Pre-Covid,55.00000000000001,0,0,0,1,0,0,0,3,520,610,0,18.776180267333984,0,NA,1,0.2727272727272727
600,Pre-Covid,60,1,0,0,1,0,0,0,2.819999933242798,590,690,0,19.02806282043457,0,NA,1,0.7272727272727273
610,Pre-Covid,70,1,0,0,0,0,0,0,3.7699999809265137,610,750,0,19.02806282043457,0,NA,1,0.36363636363636365
612,Pre-Covid,50,0,0,0,1,0,0,0,NA,NA,NA,1,22.02874755859375,0,0,0,0.45454545454545453
615,Pre-Covid,72.5,1,0,0,0,0,0,1,NA,NA,NA,1,46.3572883605957,0,NA,0,0.8181818181818181
639,Pre-Covid,57.49999999999999,1,0,0,1,0,0,0,2.809999942779541,550,670,1,18.60917091369629,0,NA,1,0.7272727272727273
643,Pre-Covid,52.5,1,0,0,0,0,0,0,3.809999942779541,570,660,0,18.776180267333984,0,NA,1,0.5454545454545454
676,Pre-Covid,55.00000000000001,1,0,1,0,0,0,1,3.119999885559082,590,600,0,19.27446937561035,0,NA,1,0.6363636363636364
682,Pre-Covid,57.49999999999999,0,0,0,1,0,0,1,2.740000009536743,480,740,1,19.526351928710938,0,0,1,0.45454545454545453
687,Pre-Covid,77.5,1,0,0,0,0,0,1,3.549999952316284,NA,NA,0,19.444215774536133,0,NA,1,1
688,Pre-Covid,77.5,1,0,0,1,0,0,1,NA,530,630,0,19.611225128173828,0,NA,1,0.8181818181818182
690,Pre-Covid,87.5,1,0,0,0,0,0,0,3.940000057220459,670,610,1,19.863107681274414,0,1,1,0.8181818181818182
692,Pre-Covid,62.5,1,0,0,1,0,0,1,2.619999885559082,560,680,0,20.197124481201172,0,NA,1,0.8181818181818181
699,Pre-Covid,77.5,1,0,0,1,0,0,1,3.2100000381469727,500,620,0,20.03011703491211,0,NA,1,0.8181818181818182
702,Pre-Covid,62.5,1,0,0,0,0,0,1,2.940000057220459,590,600,0,20.61054039001465,0,1,1,0.5454545454545454
704,Pre-Covid,82.5,1,0,0,0,0,0,1,3.930000066757202,750,730,0,19.863107681274414,0,1,1,1
708,Pre-Covid,65,1,0,0,1,0,0,1,2.569999933242798,NA,NA,0,21.196441650390625,0,NA,1,0.7272727272727273
709,Pre-Covid,77.5,1,0,0,0,0,0,1,3.0999999046325684,530,620,1,19.444215774536133,0,0,1,0.5454545454545454
712,Pre-Covid,60,1,0,0,0,0,0,0,3.5999999046325684,680,730,0,20.525667190551758,0,1,1,0.6363636363636364
715,Pre-Covid,80,1,0,0,0,0,0,1,4,710,760,1,20.11225128173828,0,1,1,1
717,Pre-Covid,62.5,1,0,0,0,0,0,1,3.1600000858306885,570,570,1,19.526351928710938,0,1,1,0.6363636363636364
719,Pre-Covid,72.5,1,0,0,0,0,0,1,3.75,780,760,0,20.443531036376953,0,1,1,1
720,Pre-Covid,40,1,0,0,1,0,0,1,2.630000114440918,530,610,0,20.11225128173828,1,1,1,0.2727272727272727
725,Pre-Covid,72.5,1,1,0,0,0,0,0,2.5899999141693115,550,580,0,20.358657836914062,0,0,1,0.8181818181818182
732,Pre-Covid,45,1,1,0,0,0,0,1,2.430000066757202,530,630,0,19.359342575073242,0,NA,1,0.45454545454545453
736,Pre-Covid,42.5,1,0,0,0,1,0,1,3.25,530,430,1,20.61054039001465,0,0,1,0.2727272727272727
747,Pre-Covid,57.49999999999999,1,0,0,1,0,0,0,3.569999933242798,590,750,1,18.861053466796875,0,NA,1,0.8181818181818181
755,Pre-Covid,57.49999999999999,1,0,0,1,0,0,0,2.200000047683716,590,610,0,20.03011703491211,0,1,1,0.7272727272727273
757,Pre-Covid,80,1,0,0,1,0,0,1,2.740000009536743,610,590,1,19.94524383544922,0,1,1,1
758,Pre-Covid,47.5,1,0,0,1,0,0,1,2.009999990463257,NA,NA,1,19.611225128173828,0,0,1,0.8181818181818181
763,Pre-Covid,67.5,1,0,0,0,0,0,1,1.8600000143051147,550,690,0,20.197124481201172,0,0,1,0.7272727272727273
765,Pre-Covid,47.5,1,0,0,1,0,0,1,NA,400,520,0,20.358657836914062,0,0,1,0.2727272727272727
768,Pre-Covid,50,1,0,0,0,0,0,1,2.740000009536743,580,560,1,19.526351928710938,0,1,1,0.8181818181818181
770,Pre-Covid,55.00000000000001,1,0,0,1,0,0,0,NA,NA,NA,1,19.526351928710938,0,1,1,0.5454545454545454
780,Pre-Covid,72.5,1,0,0,0,0,0,0,3.75,610,650,0,20.273784637451172,0,1,1,1
807,Pre-Covid,47.5,1,0,0,1,0,0,1,3.180000066757202,590,630,1,19.444215774536133,0,0,1,1
823,Pre-Covid,52.5,1,1,0,0,0,0,1,2.809999942779541,530,610,0,19.693361282348633,0,1,1,0.6363636363636364
825,Pre-Covid,45,1,0,0,0,0,0,0,2.130000114440918,620,620,0,21.02943229675293,0,1,1,0.45454545454545453
854,Pre-Covid,50,1,0,0,0,0,0,0,NA,NA,NA,1,26.861053466796875,1,NA,1,0.2727272727272727
855,Pre-Covid,55.00000000000001,1,1,0,0,0,0,1,2.869999885559082,NA,NA,0,23.778234481811523,0,1,1,0.6363636363636364
858,Pre-Covid,50,1,0,1,0,0,0,1,2.049999952316284,530,600,0,19.778234481811523,0,NA,1,0.6363636363636364
873,Pre-Covid,62.5,1,0,0,1,0,0,1,2.7899999618530273,500,690,0,21.442848205566406,0,0,1,0.5454545454545454
880,Pre-Covid,65,1,0,0,1,0,0,1,2.0899999141693115,480,720,0,19.611225128173828,0,0,1,0.5454545454545454
910,Pre-Covid,60,1,0,0,1,0,0,1,3.3499999046325684,480,650,1,20.197124481201172,0,0,1,0.8181818181818181
954,Pre-Covid,62.5,1,0,0,1,0,0,0,3.559999942779541,550,660,0,19.27446937561035,0,NA,1,0.6363636363636364
956,Pre-Covid,67.5,1,0,0,1,0,0,1,3.75,700,780,0,19.27446937561035,0,NA,1,0.5454545454545454
957,Pre-Covid,67.5,1,1,0,0,0,0,0,3.940000057220459,590,530,1,18.5242977142334,0,NA,1,0.8181818181818182
1071,Pre-Covid,35,1,0,1,0,0,0,1,4,660,560,1,21.524982452392578,0,1,1,0.2727272727272727
1072,Pre-Covid,45,1,1,0,0,0,0,1,NA,NA,NA,0,23.526351928710938,1,NA,0,0.36363636363636365
1084,Pre-Covid,60,1,0,0,0,0,0,0,3.759999990463257,640,620,1,25.02943229675293,0,1,1,0.36363636363636365
1093,Pre-Covid,50,0,0,1,0,0,0,1,3.2899999618530273,640,510,1,19.195072174072266,0,NA,1,0.2727272727272727
1275,Pre-Covid,32.5,0,0,0,1,0,0,0,2.25,NA,NA,0,21.691991806030273,0,0,1,0.2727272727272727
1300,Pre-Covid,60,1,0,0,1,0,0,0,3.2799999713897705,570,630,0,19.778234481811523,0,1,1,0.6363636363636364
1309,Pre-Covid,70,0,0,0,1,0,0,0,3.5399999618530273,570,650,0,18.94318962097168,0,1,1,0.5454545454545454
1319,Pre-Covid,62.5,1,1,0,0,0,0,1,3.759999990463257,550,650,0,19.27446937561035,0,NA,1,0.5454545454545454
1326,Pre-Covid,55.00000000000001,1,0,0,0,0,0,0,3.8299999237060547,680,650,0,19.02806282043457,0,1,1,0.6363636363636364
1332,Pre-Covid,72.5,1,0,0,0,0,0,1,3.2799999713897705,590,660,0,18.861053466796875,0,1,1,0.5454545454545454
1333,Pre-Covid,77.5,1,0,0,1,0,0,1,3.490000009536743,690,780,0,18.5242977142334,0,0,1,0.8181818181818182
1335,Pre-Covid,60,0,0,0,1,0,0,1,3.0899999141693115,660,710,0,19.195072174072266,0,NA,1,0.45454545454545453
1336,Pre-Covid,55.00000000000001,1,0,0,1,0,0,1,2,640,760,0,18.442163467407227,0,1,1,1
1352,Pre-Covid,62.5,1,0,0,1,0,0,1,3.740000009536743,610,650,1,18.776180267333984,0,1,1,0.6363636363636364
1354,Pre-Covid,62.5,1,0,0,0,0,0,1,4,610,620,0,18.5242977142334,0,0,1,0.5454545454545454
1356,Pre-Covid,67.5,1,0,0,1,0,0,0,3.3499999046325684,570,570,1,18.442163467407227,0,NA,1,0.8181818181818181
1360,Pre-Covid,72.5,1,0,0,0,0,0,0,3.8299999237060547,590,620,1,18.776180267333984,0,1,1,0.9090909090909091
1365,Pre-Covid,77.5,1,0,0,0,0,0,0,4,590,720,0,18.60917091369629,0,1,1,0.8181818181818182
1367,Pre-Covid,65,1,0,1,0,0,0,1,3.680000066757202,700,760,0,18.442163467407227,0,1,1,0.8181818181818182
1374,Pre-Covid,52.5,1,0,0,0,0,0,0,3.680000066757202,660,500,1,19.27446937561035,0,1,1,0.2727272727272727
1391,Pre-Covid,80,1,0,0,0,0,0,0,3.799999952316284,570,650,0,18.861053466796875,0,1,1,0.8181818181818182
1394,Pre-Covid,82.5,1,0,0,0,0,0,0,3.619999885559082,550,640,0,19.110198974609375,0,1,1,1
1400,Pre-Covid,75,1,0,0,1,0,0,0,3.509999990463257,590,690,0,19.195072174072266,0,0,1,1
1404,Pre-Covid,87.5,1,0,0,1,0,0,0,3.259999990463257,590,680,1,19.195072174072266,0,0,1,1
1410,Pre-Covid,57.49999999999999,1,0,0,0,0,0,1,3.8299999237060547,760,750,1,18.861053466796875,0,1,1,0.8181818181818181
1418,Pre-Covid,62.5,1,0,0,1,0,0,0,2.75,570,640,0,18.776180267333984,0,0,1,0.8181818181818182
1419,Pre-Covid,50,0,0,0,1,0,0,1,3.4000000953674316,500,680,1,18.5242977142334,0,0,1,0.7272727272727273
1428,Pre-Covid,67.5,1,0,0,0,0,0,1,3.809999942779541,570,700,1,19.195072174072266,0,0,1,0.8181818181818181
1429,Pre-Covid,72.5,1,0,0,0,0,0,0,4,800,790,0,18.776180267333984,0,1,1,1
1456,Pre-Covid,62.5,1,0,0,0,0,0,0,3.740000009536743,610,560,1,18.776180267333984,0,0,1,0.7272727272727273
1457,Pre-Covid,67.5,1,0,0,1,0,0,1,3.680000066757202,480,700,0,19.444215774536133,0,0,1,0.8181818181818181
1464,Pre-Covid,72.5,1,0,0,0,0,0,0,3.140000104904175,520,720,0,20.03011703491211,0,0,1,0.6363636363636364
1468,Pre-Covid,75,1,0,0,0,0,0,0,3.740000009536743,590,560,1,19.359342575073242,0,1,1,0.8181818181818182
1472,Pre-Covid,67.5,1,0,0,0,0,0,0,3.75,700,700,0,18.60917091369629,0,1,1,0.6363636363636364
